start_time,end_time,run_time,program_string,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1750154209,1750154221,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4588 significance 0.1573142965491861 gamma 0.4330546763651073 max_node_size 414 max_tree_depth 779 max_time_stationary 3,4588,0.1573142965491861,0.4330546763651073,414,779,3,,,1,,i7186,5485746,,,,,
1750154213,1750154226,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3137 significance 0.28223726904205976 gamma 0.8549438364692032 max_node_size 4941 max_tree_depth 1414 max_time_stationary 752,3137,0.2822372690420597,0.8549438364692032,4941,1414,752,,,1,,i7186,5485750,,,,,
1750154213,1750154226,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2812 significance 0.7405871271099895 gamma 0.6472828301489353 max_node_size 4056 max_tree_depth 1037 max_time_stationary 2458,2812,0.7405871271099895,0.6472828301489353,4056,1037,2458,,,1,,i7186,5485749,,,,,
1750154245,1750154270,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3859 significance 0.8646573461424559 gamma 0.0637479699626565 max_node_size 752 max_tree_depth 279 max_time_stationary 1789,3859,0.8646573461424559,0.0637479699626565,752,279,1789,,,1,,i7185,5485759,,,,,
1750154245,1750154270,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4003 significance 0.11138977066241205 gamma 0.8959848395381123 max_node_size 4341 max_tree_depth 3027 max_time_stationary 3328,4003,0.111389770662412,0.8959848395381123,4341,3027,3328,,,1,,i7185,5485762,,,,,
1750154259,1750154271,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1676 significance 0.7112625250574202 gamma 0.8174388874862343 max_node_size 2896 max_tree_depth 25 max_time_stationary 299,1676,0.7112625250574202,0.8174388874862343,2896,25,299,,,1,,i7177,5485781,,,,,
1750154248,1750154280,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2263 significance 0.509634901529178 gamma 0.3525594163350761 max_node_size 1859 max_tree_depth 3121 max_time_stationary 3228,2263,0.509634901529178,0.3525594163350761,1859,3121,3228,,,1,,i7186,5485753,,,,,
1750154248,1750154280,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 446 significance 0.09393407448194921 gamma 0.5671520671248436 max_node_size 2612 max_tree_depth 2065 max_time_stationary 4236,446,0.0939340744819492,0.5671520671248436,2612,2065,4236,,,1,,i7186,5485756,,,,,
1750154256,1750154282,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2396 significance 0.2646871099900454 gamma 0.6857659594919533 max_node_size 3271 max_tree_depth 618 max_time_stationary 1660,2396,0.2646871099900454,0.6857659594919533,3271,618,1660,,,1,,i7184,5485770,,,,,
1750154256,1750154282,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 620 significance 0.835473605601117 gamma 0.3935626907665282 max_node_size 2460 max_tree_depth 1286 max_time_stationary 803,620,0.835473605601117,0.3935626907665282,2460,1286,803,,,1,,i7184,5485768,,,,,
1750154273,1750154286,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4772 significance 0.3598644034806639 gamma 0.0162763338573277 max_node_size 2769 max_tree_depth 953 max_time_stationary 4062,4772,0.3598644034806639,0.0162763338573277,2769,953,4062,,,1,,i7172,5485792,,,,,
1750154278,1750154290,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3715 significance 0.23565335267968476 gamma 0.7113218775801361 max_node_size 1955 max_tree_depth 358 max_time_stationary 4565,3715,0.2356533526796847,0.7113218775801361,1955,358,4565,,,1,,i7168,5485804,,,,,
1750154269,1750154294,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2627 significance 0.4860759364645928 gamma 0.31404108834452926 max_node_size 1092 max_tree_depth 1789 max_time_stationary 2736,2627,0.4860759364645928,0.3140410883445292,1092,1789,2736,,,1,,i7181,5485777,,,,,
1750154269,1750154294,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3319 significance 0.538969735076651 gamma 0.18238477909378709 max_node_size 93 max_tree_depth 2384 max_time_stationary 4214,3319,0.538969735076651,0.182384779093787,93,2384,4214,,,1,,i7181,5485774,,,,,
1750154273,1750154298,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4446 significance 0.912315783245489 gamma 0.6066107576098293 max_node_size 4637 max_tree_depth 3308 max_time_stationary 4725,4446,0.912315783245489,0.6066107576098293,4637,3308,4725,,,1,,i7176,5485788,,,,,
1750154273,1750154298,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 955 significance 0.1398669283296913 gamma 0.10420338353328407 max_node_size 1538 max_tree_depth 1566 max_time_stationary 2239,955,0.1398669283296913,0.104203383533284,1538,1566,2239,,,1,,i7176,5485785,,,,,
1750154288,1750154314,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 763 significance 0.5869993482846767 gamma 0.510886818062514 max_node_size 900 max_tree_depth 2718 max_time_stationary 1498,763,0.5869993482846767,0.510886818062514,900,2718,1498,,,1,,i7171,5485795,,,,,
1750154288,1750154314,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1292 significance 0.016579149113968013 gamma 0.2889762652814388 max_node_size 4777 max_tree_depth 2488 max_time_stationary 965,1292,0.016579149113968,0.2889762652814388,4777,2488,965,,,1,,i7171,5485797,,,,,
1750154288,1750154314,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2839 significance 0.7870778037700802 gamma 0.7845772042945027 max_node_size 1705 max_tree_depth 747 max_time_stationary 3479,2839,0.7870778037700802,0.7845772042945027,1705,747,3479,,,1,,i7171,5485801,,,,,
1750154304,1750154329,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 165 significance 0.3899252270255238 gamma 0.9834284046068787 max_node_size 572 max_tree_depth 3204 max_time_stationary 450,165,0.3899252270255238,0.9834284046068787,572,3204,450,,,1,,i7186,5485810,,,,,
1750154304,1750154329,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2138 significance 0.9616854843441397 gamma 0.21573758705332877 max_node_size 3902 max_tree_depth 2099 max_time_stationary 2088,2138,0.9616854843441396,0.2157375870533287,3902,2099,2088,,,1,,i7186,5485806,,,,,
1750154307,1750154332,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4270 significance 0.0636816158182919 gamma 0.6906685520391911 max_node_size 156 max_tree_depth 3422 max_time_stationary 1749,4270,0.0636816158182919,0.6906685520391911,156,3422,1749,,,1,,i7185,5485815,,,,,
1750154307,1750154332,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4280 significance 0.6622575923670083 gamma 0.48880311596393583 max_node_size 3722 max_tree_depth 1438 max_time_stationary 2897,4280,0.6622575923670083,0.4888031159639358,3722,1438,2897,,,1,,i7185,5485812,,,,,
1750154307,1750154332,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 192 significance 0.851964058574289 gamma 0.19509177898429333 max_node_size 3206 max_tree_depth 1660 max_time_stationary 4274,192,0.851964058574289,0.1950917789842933,3206,1660,4274,,,1,,i7185,5485818,,,,,
1750154316,1750154341,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2125 significance 0.31248690400645135 gamma 0.9789781346637756 max_node_size 2474 max_tree_depth 142 max_time_stationary 3265,2125,0.3124869040064513,0.9789781346637756,2474,142,3265,,,1,,i7184,5485821,,,,,
1750154316,1750154341,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3741 significance 0.5223272094465792 gamma 0.4843601404223591 max_node_size 4325 max_tree_depth 1873 max_time_stationary 712,3741,0.5223272094465792,0.4843601404223591,4325,1873,712,,,1,,i7184,5485824,,,,,
1750154328,1750154353,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2830 significance 0.4382421112023294 gamma 0.021335699340328574 max_node_size 4652 max_tree_depth 2264 max_time_stationary 2498,2830,0.4382421112023294,0.0213356993403285,4652,2264,2498,,,1,,i7181,5485827,,,,,
1750154328,1750154353,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1322 significance 0.7278786484487355 gamma 0.5159389635007828 max_node_size 1523 max_tree_depth 533 max_time_stationary 4934,1322,0.7278786484487355,0.5159389635007828,1523,533,4934,,,1,,i7181,5485831,,,,,
1750154396,1750154409,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 757 significance 0.18754868093505503 gamma 0.30902043951489033 max_node_size 2958 max_tree_depth 1174 max_time_stationary 2529,757,0.187548680935055,0.3090204395148903,2958,1174,2529,,,1,,i7186,5485842,,,,,
1750154422,1750154435,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 965 significance 0.6016659071668983 gamma 0.8418612659871578 max_node_size 4841 max_tree_depth 3085 max_time_stationary 3738,965,0.6016659071668983,0.8418612659871578,4841,3085,3738,,,1,,i7186,5485848,,,,,
1750154428,1750154441,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 587 significance 0.4357754862755537 gamma 0.6617015624828637 max_node_size 3840 max_tree_depth 2804 max_time_stationary 4471,587,0.4357754862755537,0.6617015624828637,3840,2804,4471,,,1,,i7182,5485864,,,,,
1750154420,1750154445,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4417 significance 0.31397962966561316 gamma 0.3384709397032857 max_node_size 1641 max_tree_depth 1354 max_time_stationary 1176,4417,0.3139796296656131,0.3384709397032857,1641,1354,1176,,,1,,i7185,5485845,,,,,
1750154420,1750154445,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4805 significance 0.8957912990264595 gamma 0.8046139056701214 max_node_size 1029 max_tree_depth 2936 max_time_stationary 44,4805,0.8957912990264595,0.8046139056701214,1029,2936,44,,,1,,i7185,5485843,,,,,
1750154423,1750154448,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2641 significance 0.7725023412555456 gamma 0.6150740972049534 max_node_size 2785 max_tree_depth 244 max_time_stationary 1285,2641,0.7725023412555456,0.6150740972049534,2785,244,1285,,,1,,i7185,5485853,,,,,
1750154423,1750154448,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1651 significance 0.06231142643839121 gamma 0.11267394317314029 max_node_size 886 max_tree_depth 2005 max_time_stationary 3801,1651,0.0623114264383912,0.1126739431731402,886,2005,3801,,,1,,i7185,5485851,,,,,
1750154441,1750154466,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3833 significance 0.3908622499704361 gamma 0.8657291212584823 max_node_size 3108 max_tree_depth 1853 max_time_stationary 2937,3833,0.3908622499704361,0.8657291212584823,3108,1853,2937,,,1,,i7181,5485871,,,,,
1750154441,1750154466,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4010 significance 0.647564147926867 gamma 0.158327899556607 max_node_size 2019 max_tree_depth 1073 max_time_stationary 2023,4010,0.647564147926867,0.158327899556607,2019,1073,2023,,,1,,i7181,5485866,,,,,
1750154443,1750154468,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3288 significance 0.18989418979734182 gamma 0.887148762345314 max_node_size 3709 max_tree_depth 839 max_time_stationary 518,3288,0.1898941897973418,0.887148762345314,3709,839,518,,,1,,i7184,5485857,,,,,
1750154443,1750154468,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2405 significance 0.9762264322936535 gamma 0.3847339079752564 max_node_size 587 max_tree_depth 2600 max_time_stationary 2992,2405,0.9762264322936536,0.3847339079752564,587,2600,2992,,,1,,i7184,5485862,,,,,
1750154456,1750154469,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1096 significance 0.358913091018796 gamma 0.1344324597734958 max_node_size 305 max_tree_depth 555 max_time_stationary 1538,1096,0.358913091018796,0.1344324597734958,305,555,1538,,,1,,i7173,5485890,,,,,
1750154458,1750154471,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4597 significance 0.568521165318787 gamma 0.6368702829573304 max_node_size 3366 max_tree_depth 2351 max_time_stationary 4022,4597,0.568521165318787,0.6368702829573304,3366,2351,4022,,,1,,i7172,5485893,,,,,
1750154456,1750154481,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2235 significance 0.2347172461822629 gamma 0.5931656940374523 max_node_size 4498 max_tree_depth 1629 max_time_stationary 2051,2235,0.2347172461822629,0.5931656940374523,4498,1629,2051,,,1,,i7176,5485876,,,,,
